run,environment,distance,experiment,rx_label,tx_label,mean,trim_mean,median,std,dis1,dis2,dis21,conteo,cv,q1,q3,q3q1_ran,max,min,range,skew,kur
1,outdoor,4.0,X-d4.0m0dbm_out_M-R_bluetooth_le_null_D.csv,D,A,-98.20967741935483,-98.12,-98.0,1.766139596567528,1.4115504682622257,1.3709677419354838,4.929553513038245,9.0,-0.017837739434218364,-99.0,-97.0,2.0,-95.0,-104.0,9.0,-0.6682268794258318,0.6439955407090179
2,outdoor,4.0,X-d4.0m0dbm_out_M-R_bluetooth_le_null_D.csv,D,A,-95.7063492063492,-95.63725490196079,-95.0,3.22755005616944,2.8445452254976065,2.8333333333333335,5.948664762936008,13.0,-0.03358937866698875,-98.0,-93.0,5.0,-90.0,-102.0,12.0,-0.19285961778204808,-1.1833238634190282
3,outdoor,4.0,X-d4.0m0dbm_out_M-R_bluetooth_le_null_D.csv,D,A,-97.15315315315316,-97.21348314606742,-97.0,1.893521002107392,1.4656277899521135,1.4504504504504505,4.131461398317442,10.0,-0.01940207054245353,-98.0,-96.0,2.0,-92.0,-102.0,10.0,0.2214179218506946,-0.13254452871300781
1,outdoor,4.0,X-d4.0m0dbm_out_M-R_bluetooth_le_null_D.csv,D,C,-100.0,-100.0,-100.0,,0.0,0.0,0.0,1.0,-0.0,-100.0,-100.0,0.0,-100.0,-100.0,0.0,0.0,-3.0
2,outdoor,4.0,X-d4.0m0dbm_out_M-R_bluetooth_le_null_D.csv,D,C,-98.78021978021978,-98.72602739726027,-99.0,1.489236924678748,1.2112063760415408,1.2087912087912087,3.2297006493117926,8.0,-0.014993201102531044,-100.0,-98.0,2.0,-96.0,-103.0,7.0,-0.3605074184056703,-0.12297321800380834
3,outdoor,4.0,X-d4.0m0dbm_out_M-R_bluetooth_le_null_D.csv,D,C,-101.5,-101.5,-101.5,2.1213203435596424,1.5,1.5,1.5,2.0,-0.014778325123152709,-102.25,-100.75,1.5,-100.0,-103.0,3.0,0.0,-2.0
4,outdoor,4.0,X-d4m0dbm_out_M-R_bluetooth_le_null_A.csv,A,B,-92.48387096774194,-92.25714285714285,-92.0,2.325575942590365,1.8534264902631188,1.8110599078341014,5.8542744452996525,11.0,-0.02508773974078135,-93.0,-91.0,2.0,-89.0,-99.0,10.0,-0.8650395103242738,0.19359977665579997
5,outdoor,4.0,X-d4m0dbm_out_M-R_bluetooth_le_null_A.csv,A,B,-92.21698113207547,-91.73255813953489,-92.0,2.3462420488989557,1.515307938768248,1.3679245283018868,6.515615960311043,9.0,-0.025322328003640773,-92.0,-91.0,1.0,-89.0,-100.0,11.0,-2.026812483036217,3.320480337811322
6,outdoor,4.0,X-d4m0dbm_out_M-R_bluetooth_le_null_A.csv,A,B,-95.49673202614379,-95.36585365853658,-95.0,2.2127744641136284,1.7809389551027386,1.7647058823529411,5.699402036717911,12.0,-0.023095359114563938,-97.0,-94.0,3.0,-91.0,-102.0,11.0,-0.4813824732936992,0.03202751001322568
4,outdoor,4.0,X-d4m0dbm_out_M-R_bluetooth_le_null_B.csv,B,A,-92.07075471698113,-91.88823529411765,-91.0,2.8732618312512916,2.266687433250266,2.2122641509433962,9.298674410591731,15.0,-0.031133417652645358,-93.0,-90.0,3.0,-86.0,-103.0,17.0,-0.7136013112502165,0.39204333200757846
5,outdoor,4.0,X-d4m0dbm_out_M-R_bluetooth_le_null_B.csv,B,A,-93.40217391304348,-93.10810810810811,-91.0,3.2952172554523136,2.89366729678639,2.75,7.724081380849646,12.0,-0.03508761517250824,-96.0,-91.0,5.0,-89.0,-100.0,11.0,-0.6475039460364762,-1.0377991821073846
6,outdoor,4.0,X-d4m0dbm_out_M-R_bluetooth_le_null_B.csv,B,A,-94.81818181818181,-94.6,-94.0,1.9845756052381944,1.5804195804195793,1.3916083916083917,6.528192409286279,10.0,-0.020857016216925282,-96.0,-94.0,2.0,-90.0,-102.0,12.0,-1.0559531946429432,1.3040485211233177
